sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,_missing_fields,_has_images,_image_count,lens_all_matches,lens_brand_matches,confidence_score,_enrichment_tool,_enrichment_status,_enrichment_fill_rate,_enriched_fields,_enrichment_error,_enrichment_accuracy_score,match_reason,source_url,image_links
3887813,8566G29 3212 W3212,[],CARLY JEANS,PAIGE,beige,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,CHINA,JEANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CARLY JEANS,,,,,,7,false,0,,,high,noimg-claude,failed,0,,,,"Exact brand style ID '8566G293212' matches code 8566G29 3212. Product is PAIGE Carly Cargo Pants in taupe (a beige-adjacent neutral), with product images and full details on a specific product page.",https://www.farfetch.com/shopping/women/paige-carly-cargo-pants-item-23134890.aspx,https://cdn-images.farfetch-contents.com/23/13/48/90/23134890_53776176_1000.jpg|https://cdn-images.farfetch-contents.com/23/13/48/90/23134890_53776175_1000.jpg
3894673,52S290 L6575 001,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SHIRT,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
3894783,853009 ZG480 Z0015,[],KIMONO,ZANONE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,KIMONO,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,
3894793,853009 ZG480 Z2476,[],KIMONO,ZANONE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,KIMONO,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
3896793,180059 P4053J 07,[],SHIRT,FINAMORE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,8,false,0,,,medium,noimg-claude,failed,0,,,,"Finamore 1925 Napoli Toronto Shirt listed as 'Blue' on Farfetch — same Toronto/P4053J model family as code 180059 P4053J; color 07 likely maps to blue, but exact code not confirmed in URL or visible page snippet",https://www.farfetch.com/shopping/men/finamore-1925-napoli-toronto-shirt-item-29574967.aspx,https://cdn-images.farfetch-contents.com/32/86/91/17/32869117_63253074_480.jpg|https://cdn-images.farfetch-contents.com/30/99/11/06/30991106_63801903_480.jpg|https://cdn-images.farfetch-contents.com/34/29/28/11/34292811_65353811_480.jpg|https://cdn-images.farfetch-contents.com/32/02/88/34/32028834_65194707_480.jpg
3898924,F4CW4T FUZC3 N0000,[],SKIRT,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,SKIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SKIRT,,,,,,7,false,0,,,medium,noimg-claude,failed,0,,,,"Specific Dolce & Gabbana skirt product page on italist.com (a priority retailer). Exact product code not confirmed in snippet, but URL resolves to a specific skirt product listing. Color and code match require page verification.",https://www.italist.com/us/women/clothing/skirts/skirt/14640465/14808156/dolce-amp--gabbana/,"https://www.italist.com/_next/image?url=https%3A%2F%2Fcdn-images.italist.com%2Fimage%2Fupload%2Ft_medium_dpr_2_q_auto_v_2%2Cf_auto%2F2afcf0426d2a2336c9a2c1c323acb8c4.jpg&w=256&q=75|https://cdn-images.italist.com/image/upload/e_background_removal/t_medium_dpr_2_q_auto_v_2,f_auto/272cd8ac4d7c2a70ca54075587e1dd67.jpg|https://www.italist.com/_next/image?url=https%3A%2F%2Fcdn-images.italist.com%2Fimage%2Fupload%2Ft_medium_dpr_2_q_auto_v_2%2Cf_auto%2Fc838290d607e14d08f2ef1e1e886c770.jpg&w=256&q=75|https://d3adw1na09u8f7.cloudfront.net/2024/05/30201547/DG.png"
3898974,F6JKTT FUBCI N0000,[],DRESS,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,
3899984,MP3A0005 AP222 N0000,[],BELT LOGO LEATHER,ETRO,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,BELTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,BELT LOGO LEATHER,,,,,,7,false,0,,,high,noimg-claude,failed,0,,,,"Exact product code MP3A0005AP222N0000 in URL and on page, color confirmed BLACK, ETRO official site, leather belt with logo/Pegaso detail product images and full details present.",https://www.etro.com/sg-en/leather-belt-with-pegaso-detail-MP3A0005AP222N0000.html,
3903604,JC0RAL1EK  009 N1017,[],DOUBLE BREASTED BLAZER,TAGLIATORE,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,BLAZERS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DOUBLE BREASTED BLAZER,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,
3906463,1324DJK005561A 8949,[],CROPPED DENIM JACKET,VICTORIA BECKHAM,denim,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,JACKETS & PADDED OUTERWEAR,loschi,female,,,,,,,DONNA,,2024,,,,,,,CROPPED DENIM JACKET,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,All 2 candidate URLs returned non-200,,
3903384,F6XW2T HLMQQ N0000,[],DRESS,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,
3910634,CH0186HAB3H01H 02FK,[],PHELTON SHIRT,MARANT,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,TUNISIA,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,PHELTON SHIRT,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,
3917223,J11UU0130P6959 049,[],NECKLACE,JIL SANDER,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,NECKLACES,loschi,female,,,,,,,DONNA,,2024,,,,,,,NECKLACE,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
3920454,729924 SILVER 70,[],BROOCH,MAGDA BUTRYM,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,MORE ACCESSORIES,loschi,female,,,,,,,DONNA,,2024,,,,,,,BROOCH,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,
3920384,101924 BLACK 80,[],DRESS,MAGDA BUTRYM,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,POLAND,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,
3917943,247WKE23  L070 002,[],CALF BELT,THE ATTICO,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,BELTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CALF BELT,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,
3920504,24DRS279D10 FUS1,[],ZINNIA PINK DRESS,AZ FACTORY,rosa,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,BULGARIA,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,ZINNIA PINK DRESS,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,
3921314,5XFA00 G6041 820,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ALBANIA,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,All 1 candidate URLs returned non-200,,
3921374,63M045 M1163 900,[],PARKA JACKET,MONTEDORO,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,JACKETS & PADDED OUTERWEAR,loschi,male,,,,,,,UOMO,,2024,,,,,,,PARKA JACKET,,,,,,9,false,0,,,high,noimg-claude,failed,0,,,,"Exact product code 63M045 M1163 900 present in both the URL and SKU, product is Montedoro Parka Jacket, page has 14 product images and pricing details on slowear.com",https://www.slowear.com/en-us/products/wool-felt-melange-parka-jacket-light-grey-63m045m1163900,https://www.slowear.com/cdn/shop/files/63I008.60309.820.1.H1.jpg?v=1766151180&width=533|https://www.slowear.com/cdn/shop/files/63I069.90468.820.2.H1_f2d5f1d8-da5b-4b74-9c74-24737f99279e.jpg?v=1771345632&width=533|https://www.slowear.com/cdn/shop/files/815130.ZG380.Z0049.2.H1_923d66a0-0457-4e16-bd31-f4e96e2ea0e6.jpg?v=1770711744&width=533|https://www.slowear.com/cdn/shop/files/63M217.M5071.830.2.H1.jpg?v=1765988257&width=533|https://www.slowear.com/cdn/shop/files/11S188.90936.841.1.H1.jpg?v=1767959450&width=533|https://www.slowear.com/cdn/shop/files/63I641.90473.700.2.H1_9ea9c9fc-c65c-4f4e-8a4f-71fc0f100612.jpg?v=1771345658&width=533|https://www.slowear.com/cdn/shop/files/6P0054.MP040.620.1.H1.jpg?v=1765988040&width=533|https://www.slowear.com/cdn/shop/files/63I031.60306.030.2.H1_d62c86e1-fa37-4b16-8e76-35aa38b0944b.jpg?v=1770711396&width=533|https://www.slowear.com/cdn/shop/files/CJ0001.2630A.W01A.1.H1.jpg?v=1767960660&width=533|https://www.slowear.com/cdn/shop/files/63I153.90480.420.2.H1.jpg?v=1765988110&width=533
3921224,10S196 4575A 820,[],TROUSER,INCOTEX,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,TROUSERS,loschi,male,,,,,,,UOMO,,2024,,,,,,,TROUSER,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,
3921344,5XFA00 G6045 600,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
3921324,5XFA00 G6043 800,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
3921354,5XFB00 G6049 620,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,9,false,0,,,none,noimg-claude,failed,0,,,,,,
